	intercept	categorical
F98	0.21820629742173328	0.6367536582775652
F99	-0.9618784222989751	1.2119373191007359
F100	0.5849274004938171	0.9205608919955722
F101	0.2681590285643478	0.8041545963324186
F102	-1.588505704807646	-0.15249121540067453
F103	1.5448465750412537	1.2488214854119515
F104	0.7268116868242323	0.19671894691402456
F105	0.9131483944407445	-1.17439971462394
F106	-0.4906019590054938	-0.4267017069753234
F107	-0.03669955202035631	-3.0156727517269912
F108	-0.09394557210409091	-0.17846646302788205
F109	-1.7399617128082931	-0.9440956720877439
F110	-1.3321490599989478	-1.84608770061986
F111	1.8656084250814786	1.795644440194127
F112	-1.0184273144952185	1.2733462078920095
F113	0.2921305883214815	-0.40361745551913314
F114	-0.9210236639514121	0.29796308834009166
F115	-1.5059643254676514	-0.26096517410114467
F116	-0.937596218089699	1.2573360713701682
F117	0.43266242265537	-1.3675936141097795
F118	-1.2547452015518068	0.2961717101548842
F119	0.41521803347532005	-0.47494552986886757
F120	0.6783921670925165	-1.0674400084757625
F121	-0.24511459574242622	-0.33896190857359343
F122	-0.5248239098578952	0.7424122385654192
F123	-0.18782893080511898	-1.230052295694155
F124	-0.31600492086638526	-1.6473365467974435
F125	-1.0273041671776824	-0.9781572725411822
F126	-0.2198851728987181	-0.08321261064077162
F127	0.3342395629606261	1.634339221284581
F128	0.7381919540435486	1.690581428945708
F129	0.12138159199733975	0.6637242976119491
F130	0.36162305701603725	-0.6455203286001094
F131	0.5938870134155754	-2.4826297980486824
F132	-0.2726709093181322	-1.208797802939549
F133	-0.9459781201628125	-1.3991807303450599
F134	0.8875620759917198	-0.1700707110024158
F135	-0.41429938869635247	-1.3791671121692595
F136	0.23994343570608165	-0.131241481154643
F137	-0.8575411660309793	-1.103834277299207
F138	-1.2285577353681538	1.3116832027155723
F139	0.50741210498623	1.7332161559787702
F140	0.9143786758117879	0.05521290088265443
F141	2.0592981410372535	-1.9597471687307375
F142	0.4262835993140611	-1.3202261437354639
F143	0.5080281464207962	-0.09110846860006167
F144	-0.4719093402142206	1.2889114764484348
F145	0.3769767169905266	-0.15396994397380068
F146	0.4324754126290535	-0.2973289857047918
F147	-0.3467465008169109	1.1884688374812382
F148	1.1722846842892694	0.8199111732047086
F149	1.379721404254307	0.0881314273266556
F150	0.3240110182448161	-0.24675313142171743
F151	-1.709783550868	-0.6787954191845775
F152	0.3468640005592539	0.35538444732495256
F153	1.2110508773121698	0.7054608278406386
F154	0.5436112885231036	0.588592699192619
F155	-1.0579523974011007	-1.1850582798780425
F156	0.23357948002842302	-0.2245921310255457
F157	1.5205206115057979	1.7329189950580468
F158	1.7892263979384304	0.812226377288341
F159	-0.5530594035720713	-0.7963595151527327
F160	0.2685943462457469	0.28624591605030003
F161	-0.6294207350802473	-1.7720370313309903
F162	0.3200982111330972	-0.9305358813703227
F163	-0.8289276248416534	-0.4241215799444414
F164	-0.6277833189478691	-0.037333960571015644
F165	0.904066120827906	-0.34722460227222796
F166	-0.8758017446238925	1.0859607489807739
F167	-1.3883127443764416	-0.3158466463745139
F168	-1.0274875885202452	0.21794319389687972
F169	0.6464444181143946	0.01791712642346596
F170	0.28012272237193275	0.7449965876595906
F171	-0.668576865619166	0.27200826745007073
F172	0.017342171567701556	-0.12388128285945917
F173	-0.6931376078747908	0.44641619592842496
F174	-0.24948208543270603	1.3032010258198825
F175	0.6087414210901526	-1.4171069267470013
F176	-1.1619606825341229	0.8278269894223496
F177	2.198815150445512	-0.41679563486084403
F178	1.4897808150564238	0.09052599855066025
F179	0.024464340826565654	0.2515648312982643
F180	1.8098135105602817	-0.15244296715334052
F181	-0.25160851755804364	2.5183066770504565
F182	-0.22441797479470557	-1.4577273871821161
F183	-0.5381525110067567	-0.5946191655633517
F184	0.5884561597166408	-0.8477819563095713
F185	-1.8711362360741974	0.29964268644428294
F186	0.5344454686301187	1.7141409921553306
F187	0.569999406068454	1.2915464960573189
F188	1.0355568956126326	-0.3121046349533893
F189	0.5990905464673035	0.05667021862786852
F190	0.2431018927717973	-0.4557840125621051
F191	1.341236624185143	-1.3182131765645801
F192	-0.8814584260571953	0.24785110807051333
F193	0.24659570812869705	0.16733252474507393
F194	-1.6007266843600878	0.011333149451972568
F195	0.6985126720821314	-1.5232097116293726
F196	0.16092590154575126	0.7597942277012327
F197	0.8003035697279236	-1.7024012947359213
F198	1.3940910337147143	2.0128340421106263
F199	0.18608868259753442	-0.4369474187542539
